"ItemName","ValueType","ItemCode","ParentItemCode","IsActive","ItemName_en-US","ItemName_zh-Hans"
"C14990063 - SXYM-其他","custom","C14990063","珠海市华丰食品工业（集团）有限公司","False","",""
"C15019997 - NOPF-非经营性","custom","C15019997","珠海市华丰食品工业（集团）有限公司兴化分公司","True","",""
"C15019998 - IAMF-闲置资产","custom","C15019998","珠海市华丰食品工业（集团）有限公司兴化分公司","True","",""
"C15020000 - CAlF-费用分摊","custom","C15020000","珠海市华丰食品工业（集团）有限公司兴化分公司","True","",""
"C15060001 - NOPF-非经营性其他","custom","C15060001","珠海市华丰食品工业（集团）有限公司兴化分公司","False","",""
"C15119997 - NOPF-非经营性","custom","C15119997","珠海市华丰食品工业（集团）有限公司东阿分公司","True","",""
"C15119998 - IAMF-闲置资产","custom","C15119998","珠海市华丰食品工业（集团）有限公司东阿分公司","True","",""
"C15120000 - CAlF-费用分摊","custom","C15120000","珠海市华丰食品工业（集团）有限公司东阿分公司","True","",""
"C15150206 - 面品保全组","custom","C15150206","珠海市华丰食品工业（集团）有限公司东阿分公司","True","",""
"C15519997 - NOPF-非经营性","custom","C15519997","珠海市华丰食品有限公司","True","",""
"C15519998 - IAMF-闲置资产","custom","C15519998","珠海市华丰食品有限公司","True","",""
"C15520000 - CAlF-费用分摊","custom","C15520000","珠海市华丰食品有限公司","True","",""
"C15526007 - 广州所-1所 营业所","custom","C15526007","珠海市华丰食品有限公司","True","",""
"C15526008 - 广州所-2所 营业所","custom","C15526008","珠海市华丰食品有限公司","True","",""
"C15526009 - 汕头营业所","custom","C15526009","珠海市华丰食品有限公司","True","",""
"C15619994 - 双城地产项目-管理费用","custom","C15619994","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15619995 - 武汉地产项目-其他","custom","C15619995","珠海市华丰食品有限公司哈尔滨分公司","False","",""
"C15719997 - NOPF-非经营性","custom","C15719997","华丰食品（阜新）有限公司","True","",""
"C15719998 - IAMF-闲置资产","custom","C15719998","华丰食品（阜新）有限公司","True","",""
"C15720000 - CAlF-费用分摊","custom","C15720000","华丰食品（阜新）有限公司","True","",""
"C15819997 - NOPF-非经营性","custom","C15819997","华丰食品（咸阳）有限公司","True","",""
"C15819998 - IAMF-闲置资产","custom","C15819998","华丰食品（咸阳）有限公司","True","",""
"C15820000 - CAlF-费用分摊","custom","C15820000","华丰食品（咸阳）有限公司","True","",""
"C16019993 - 武汉项目","custom","C16019993","武汉金鼎食品有限公司","True","",""
"C16019994 - 武汉地产项目-管理费用","custom","C16019994","武汉金鼎食品有限公司","True","",""
"C16019995 - 武汉地产项目-其他","custom","C16019995","武汉金鼎食品有限公司","False","",""
"C16019997 - NOPF-非经营性","custom","C16019997","武汉金鼎食品有限公司","True","",""
"C16019998 - IAMF-闲置资产","custom","C16019998","武汉金鼎食品有限公司","True","",""
"C16020000 - CAlF-费用分摊","custom","C16020000","武汉金鼎食品有限公司","True","",""
"C16412010 - 金棕榈项目-生产","custom","C16412010","金光企业管理（上海）有限公司","True","",""
"C16412020 - 金棕榈项目-行销","custom","C16412020","金光企业管理（上海）有限公司","True","",""
"C16412030 - 金棕榈项目-职能","custom","C16412030","金光企业管理（上海）有限公司","True","",""
"C16412040 - 品研部-总部","custom","C16412040","金光企业管理（上海）有限公司","True","",""
"C16412050 - 研发部 - NBD","custom","C16412050","金光企业管理（上海）有限公司","True","",""
"C16412300 - 油脂化工-MKT（EUR&INA)","custom","C16412300","金光企业管理（上海）有限公司","True","",""
"C16419994 - 武汉项目","custom","C16419994","金光企业管理（上海）有限公司","True","",""
"C16419995 - 武汉地产项目-管理费用","custom","C16419995","金光企业管理（上海）有限公司","True","",""
"C16419996 - 武汉地产项目-其他","custom","C16419996","金光企业管理（上海）有限公司","False","",""
"C16419997 - NOPF-非经营性","custom","C16419997","金光企业管理（上海）有限公司","True","",""
"C16419998 - IAMF-闲置资产","custom","C16419998","金光企业管理（上海）有限公司","True","",""
"C16420000 - CAlF-费用分摊","custom","C16420000","金光企业管理（上海）有限公司","True","",""
"C16420240 - 电子商务部-B2B","custom","C16420240","金光企业管理（上海）有限公司","True","",""
"C16420250 - 电子商务部-B2C","custom","C16420250","金光企业管理（上海）有限公司","True","",""
"C16420270 - 销售发展部","custom","C16420270","金光企业管理（上海）有限公司","True","",""
"C16421002 - 张家口营业所","custom","C16421002","金光企业管理（上海）有限公司","True","",""
"C16421102 - 廊坊营业所","custom","C16421102","金光企业管理（上海）有限公司","True","",""
"C16421201 - 太原营业所","custom","C16421201","金光企业管理（上海）有限公司","True","",""
"C16421205 - 临汾营业所","custom","C16421205","金光企业管理（上海）有限公司","True","",""
"C16421206 - 运城营业所","custom","C16421206","金光企业管理（上海）有限公司","True","",""
"C16421306 - 邢台营业所","custom","C16421306","金光企业管理（上海）有限公司","True","",""
"C16421402 - 德州营业所","custom","C16421402","金光企业管理（上海）有限公司","True","",""
"C16421504 - 荷泽营业所","custom","C16421504","金光企业管理（上海）有限公司","True","",""
"C16422006 - 沈阳外埠","custom","C16422006","金光企业管理（上海）有限公司","True","",""
"C16423004 - 营业部直管-宝鸡","custom","C16423004","金光企业管理（上海）有限公司","True","",""
"C16423005 - 咸阳营业所","custom","C16423005","金光企业管理（上海）有限公司","True","",""
"C16423010 - 汉中营业所","custom","C16423010","金光企业管理（上海）有限公司","True","",""
"C16423011 - 营业部直管-陇县","custom","C16423011","金光企业管理（上海）有限公司","True","",""
"C16423012 - 商洛营业所","custom","C16423012","金光企业管理（上海）有限公司","True","",""
"C16423013 - 铜川营业所","custom","C16423013","金光企业管理（上海）有限公司","True","",""
"C16423014 - 武功营业所","custom","C16423014","金光企业管理（上海）有限公司","True","",""
"C16423015 - 长安营业所","custom","C16423015","金光企业管理（上海）有限公司","True","",""
"C16423101 - 渭南营业所","custom","C16423101","金光企业管理（上海）有限公司","True","",""
"C16423104 - 四川营业所","custom","C16423104","金光企业管理（上海）有限公司","True","",""
"C16423302 - 河西营业所","custom","C16423302","金光企业管理（上海）有限公司","True","",""
"C16423306 - 武威营业所","custom","C16423306","金光企业管理（上海）有限公司","True","",""
"C16423404 - 绵阳营业所","custom","C16423404","金光企业管理（上海）有限公司","True","",""
"C16423502 - 长安营业所","custom","C16423502","金光企业管理（上海）有限公司","True","",""
"C16423503 - 西安MT","custom","C16423503","金光企业管理（上海）有限公司","True","",""
"C16423504 - 西安TT","custom","C16423504","金光企业管理（上海）有限公司","True","",""
"C16423505 - 天水营业所","custom","C16423505","金光企业管理（上海）有限公司","True","",""
"C16423600 - 陕西二部","custom","C16423600","金光企业管理（上海）有限公司","True","",""
"C16423601 - 商州营业所","custom","C16423601","金光企业管理（上海）有限公司","True","",""
"C16423602 - 铜川营业所","custom","C16423602","金光企业管理（上海）有限公司","True","",""
"C16423603 - 川汉所","custom","C16423603","金光企业管理（上海）有限公司","True","",""
"C16424001 - 上海营业所","custom","C16424001","金光企业管理（上海）有限公司","True","",""
"C16424004 - 无锡营业所","custom","C16424004","金光企业管理（上海）有限公司","True","",""
"C16424005 - 苏州营业所","custom","C16424005","金光企业管理（上海）有限公司","True","",""
"C16424006 - 扬州","custom","C16424006","金光企业管理（上海）有限公司","True","",""
"C16424103 - 连云港营业所","custom","C16424103","金光企业管理（上海）有限公司","True","",""
"C16424104 - 宿迁营业所","custom","C16424104","金光企业管理（上海）有限公司","True","",""
"C16424202 - 合肥营业所","custom","C16424202","金光企业管理（上海）有限公司","True","",""
"C16424301 - 嘉金所","custom","C16424301","金光企业管理（上海）有限公司","True","",""
"C16424304 - 宁波营业所","custom","C16424304","金光企业管理（上海）有限公司","True","",""
"C16424305 - 浙皖部","custom","C16424305","金光企业管理（上海）有限公司","True","",""
"C16424504 - 苏沪部","custom","C16424504","金光企业管理（上海）有限公司","True","",""
"C16425007 - 黄岗营业所","custom","C16425007","金光企业管理（上海）有限公司","True","",""
"C16425102 - 南阳营业所","custom","C16425102","金光企业管理（上海）有限公司","True","",""
"C16425201 - 郑州营业所","custom","C16425201","金光企业管理（上海）有限公司","True","",""
"C16425203 - 安阳营业所","custom","C16425203","金光企业管理（上海）有限公司","True","",""
"C16425301 - 南昌营业所","custom","C16425301","金光企业管理（上海）有限公司","True","",""
"C16425401 - 长沙营业所","custom","C16425401","金光企业管理（上海）有限公司","True","",""
"C16425402 - 常德营业所","custom","C16425402","金光企业管理（上海）有限公司","True","",""
"C16425404 - 衡阳营业所","custom","C16425404","金光企业管理（上海）有限公司","True","",""
"C16425505 - 信阳所","custom","C16425505","金光企业管理（上海）有限公司","True","",""
"C16425700 - 武汉部","custom","C16425700","金光企业管理（上海）有限公司","True","",""
"C16425701 - 武汉营业所","custom","C16425701","金光企业管理（上海）有限公司","True","",""
"C16425702 - 宜昌营业所","custom","C16425702","金光企业管理（上海）有限公司","True","",""
"C16425703 - 鄂湘赣部","custom","C16425703","金光企业管理（上海）有限公司","True","",""
"C16426007 - 广州所-1","custom","C16426007","金光企业管理（上海）有限公司","True","",""
"C16426008 - 广州所-2","custom","C16426008","金光企业管理（上海）有限公司","True","",""
"C16426009 - 汕头营业所","custom","C16426009","金光企业管理（上海）有限公司","True","",""
"C16426104 - 福州所","custom","C16426104","金光企业管理（上海）有限公司","True","",""
"C16426205 - 江门所","custom","C16426205","金光企业管理（上海）有限公司","True","",""
"C16426600 - 华南直供部","custom","C16426600","金光企业管理（上海）有限公司","True","",""
"H165022 - 行政食堂","custom","H165022","金光食品（宁波）有限公司","False","",""
"H165023 - 行政宿舍","custom","H165023","金光食品（宁波）有限公司","False","",""
"H165024 - 行政司机","custom","H165024","金光食品（宁波）有限公司","False","",""
"H165025 - 行政门卫","custom","H165025","金光食品（宁波）有限公司","False","",""
"P165004 - 公用部","custom","P165004","金光食品（宁波）有限公司","True","",""
"P165313 - 小包装车间（新线）","custom","P165313","金光食品（宁波）有限公司","True","",""
"T120105 - 工业油销售","custom","T120105","金光油籽（宁波）有限公司","True","",""
"C16411501 - 棕榈油销售部","custom","C16411501","金光企业管理（上海）有限公司","True","","C16411501 - 棕榈油销售部"
"C16411500G - 国贸部(总监)","custom","C16411500G","金光企业管理（上海）有限公司","True","","C16411500G - 国贸部(总监)"
"C16411401-资金管理部","custom","C16411401","金光企业管理（上海）有限公司","True","","C16411401-资金管理部"
"C16412400 - 人工智能（AI）中国投资部","custom","C16412400","金光企业管理（上海）有限公司","True","","C16412400 - 人工智能（AI）中国投资部"
"C16426105-广一部","custom","C16426105","金光企业管理（上海）有限公司","True","","C16426105-广一部"
"C16426106-广二部","custom","C16426106","金光企业管理（上海）有限公司","True","","C16426106-广二部"
